,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,pitcher_adv,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,fir_result
96,20170425,CWS,KC,6.0,6.0,0.0,1.32,3.51,179.2,2,0.6062,0.7638,0.7088,0.7638,0.47100000000000003,0.48100000000000004,0.611111111,0.50617284,0.389,0.5,0.31578947399999996,0.5123456789999999,1
97,20170425,COL,WAS,5.23,5.23,20.2,3.44,3.44,104.2,1,0.9325,0.8955,0.9590000000000001,0.8955,0.684,0.46299999999999997,0.6,0.635802469,0.722,0.586,0.6315789470000001,0.740740741,1
98,20170425,ARI,SD,3.27,5.17,155.0,3.04,2.52,53.2,0,0.8102,0.7904,0.6462,0.7904,0.6,0.426,0.380952381,0.6543209879999999,0.4,0.42,0.666666667,0.537037037,1
99,20170425,LAA,OAK,2.91,2.91,46.1,6.02,6.02,46.1,1,0.7172,0.8184,0.8202,0.8184,0.4,0.457,0.19047619,0.635802469,0.526,0.426,0.42105263200000004,0.38888888899999996,0
100,20170425,SF,LAD,6.0,6.0,17.0,2.54,1.69,149.0,0,0.5820000000000001,0.594,0.887,0.594,0.316,0.537,0.2,0.40123456799999996,0.474,0.562,0.5,0.648148148,0
101,20170426,MIL,CIN,4.71,4.86,127.2,6.0,6.0,0.0,1,0.9096,0.637,0.758,0.637,0.47600000000000003,0.451,1.0,0.543209877,0.5,0.42,0.523809524,0.6790123459999999,1
102,20170426,CWS,KC,6.17,3.31,201.1,4.93,4.93,98.2,0,0.5568,0.7676,0.6916,0.7676,0.5,0.48100000000000004,0.578947368,0.50617284,0.368,0.5,0.35,0.5123456789999999,1
103,20170426,CLE,HOU,4.26,4.26,190.0,3.38,3.22,81.0,1,0.6668,0.6202,0.7408,0.6202,0.556,0.584,0.6315789470000001,0.559006211,0.684,0.519,0.3,0.592592593,1
104,20170426,BAL,TB,1.37,4.03,109.1,4.88,8.59,22.0,1,0.7908,0.8044,0.80275,0.8044,0.722,0.5489999999999999,0.36842105299999994,0.530864198,0.47600000000000003,0.42,1.136363636,0.537037037,0
105,20170426,PIT,CHC,4.24,4.24,23.1,2.66,2.44,202.2,2,0.6742,0.7302,0.8174,0.7302,0.42100000000000004,0.48100000000000004,0.35,0.641975309,0.579,0.636,0.85,0.672839506,1
106,20170426,PHI,MIA,4.12,4.12,131.0,4.96,4.96,123.1,1,0.7808,0.7356,0.8292,0.7356,0.5,0.43799999999999994,1.0555555559999998,0.425925926,0.556,0.491,0.833333333,0.5776397520000001,1
107,20170426,NYM,ATL,2.42,2.42,44.2,3.52,3.21,188.0,0,0.8844,0.7854,0.9254,0.7854,0.42100000000000004,0.537,0.684210526,0.450617284,0.33299999999999996,0.42200000000000004,0.333333333,0.403726708,1
108,20170426,BOS,NYY,5.32,3.15,223.0,4.05,5.83,71.0,1,0.7916,0.8240000000000001,0.8312,0.8240000000000001,0.579,0.574,0.36842105299999994,0.7098765429999999,0.611,0.519,0.38888888899999996,0.425925926,0
109,20170426,DET,SEA,3.38,3.38,69.1,1.78,3.79,121.0,0,0.7048,0.7574,0.8092,0.7574,0.556,0.534,0.31578947399999996,0.49068323,0.4,0.531,0.7142857140000001,0.598765432,0
110,20170426,TEX,MIN,2.77,3.32,200.1,2.19,5.58,61.1,0,0.552,0.74625,0.7968,0.74625,0.45,0.586,0.380952381,0.561728395,0.474,0.364,0.45,0.481481481,0
